mode,pattern,attack_information_ratio,defense_budget,T_opt,n_runs,lookahead_runs,infection_rate,activation_rate,detection_rate,PAS_at_T_opt,PS_at_T_opt,EP_max,mean_active_infectious,mean_exposed,mean_detected,RT,RI,RE,selected_policy_mode,safe_guard_mode,best_before_guard_mode
NO_RANK,DCAC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2262888257362789,0.9666666666666668,0.2187458648784029,27.533333333333335,1.2333333333333334,0.0333333333333333,4.892167802663997,0.8859515703755567,0.5526508387598009,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCAC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1501406642561325,1.0,0.1501406642561325,18.3,0.8666666666666667,0.0,3.3722224952468935,0.9397698303134396,0.5311620848399172,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1114510404175163,1.0,0.1114510404175163,12.866666666666667,0.6,0.0,2.6048949820122353,0.9575143584180016,0.4936383108791575,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1144937023968329,1.0,0.1144937023968329,12.3,0.6,0.0,2.4884181311588285,0.9703783337610448,0.4427531488015834,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_RANK,DCAC,0.5,0,240,30,10,0.01,0.15,1e-05,0.907359623528731,0.9333333333333332,0.8468689819601489,111.26666666666668,0.9333333333333332,0.0666666666666666,19.14719247057462,0.4102162447063248,0.092640376471269,NP,zero_budget,NP
NO_RANK,DCAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.477451714101783,0.9333333333333332,0.4456215998283309,62.233333333333334,1.9,0.0666666666666666,9.880601882293163,0.7083230525005076,0.4354569049151809,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2506758399840583,0.9666666666666668,0.2423199786512563,31.133333333333333,1.5666666666666669,0.0333333333333333,5.311624447725803,0.8702842726579286,0.5352315428685298,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCAC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1235889310834088,0.9666666666666668,0.1194693000472952,15.466666666666669,0.8,0.0333333333333333,2.952705111117859,0.951772751887439,0.5477569180728694,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.08101496992751,1.0,0.08101496992751,9.633333333333333,0.4,0.0,2.1666155669561453,0.9798358956815022,0.5105472389291611,CDP,switched_with_counterfactual_gain,HYBRID
NO_RANK,DCAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.1047685680490003,1.0,0.1047685680490003,11.366666666666667,0.6,0.0,2.361991384637004,0.9769994936063976,0.4476157159754997,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,1.0,0,240,30,10,0.01,0.15,1e-05,0.9140044640403264,0.9333333333333332,0.8530708331043045,112.36666666666666,0.7666666666666667,0.0666666666666666,19.28008928080653,0.4058970983737878,0.0859955359596736,NP,zero_budget,NP
NO_RANK,DCAC,1.0,20,270,30,10,0.01,0.15,1e-05,0.4258456538166676,1.0,0.4258456538166676,49.333333333333336,2.2333333333333334,0.0,8.920729160990017,0.743200325019166,0.4784619551527769,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2408618571631881,1.0,0.2408618571631881,29.133333333333333,1.1333333333333333,0.0,5.142823943206835,0.8778286768726106,0.5422415305977228,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCAC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1235889310834088,0.9666666666666668,0.1194693000472952,15.466666666666669,0.8,0.0333333333333333,2.952705111117859,0.951772751887439,0.5477569180728694,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCAC,1.0,80,300,30,10,0.01,0.15,1e-05,0.0810728220600809,1.0,0.0810728220600809,9.6,0.4,0.0,2.167448637665166,0.9798358956815022,0.5105150988555106,CDP,switched_with_counterfactual_gain,HYBRID
NO_RANK,DCAC,1.0,100,300,30,10,0.01,0.15,1e-05,0.1002095890779922,1.0,0.1002095890779922,10.866666666666667,0.6,0.0,2.302724658013899,0.978090577581502,0.4498952054610037,DRAD_SCORE,switched_with_counterfactual_gain,DRAD_SCORE
NO_RANK,DCDC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8588414487609015,0.9333333333333332,0.8015853521768415,108.8,1.4333333333333331,0.0666666666666666,18.17682897521803,0.441753058305414,0.1411585512390985,NP,zero_budget,NP
NO_RANK,DCDC,0.25,20,240,30,10,0.01,0.15,1e-05,0.3441539917974689,1.0,0.3441539917974689,42.766666666666666,2.1,0.0,7.401264247432925,0.7962999053316452,0.546538340168776,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCDC,0.25,40,270,30,10,0.01,0.15,1e-05,0.1929749616335635,1.0,0.1929749616335635,23.466666666666665,1.5666666666666669,0.0,4.319169340097294,0.9062132627655668,0.576446455976026,CDP,cdp_best,CDP
NO_RANK,DCDC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1404826974158746,1.0,0.1404826974158746,15.6,0.4666666666666667,0.0,3.2196266191708194,0.9430406735834151,0.5371983141150783,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCDC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1037826801044973,1.0,0.1037826801044973,12.633333333333333,0.5333333333333333,0.0,2.4944705935047624,0.9620721894050448,0.497898511053057,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCDC,0.25,100,270,30,10,0.01,0.15,1e-05,0.1054193735382529,1.0,0.1054193735382529,12.1,0.7,0.0,2.370451855997288,0.9726312673023456,0.4472903132308735,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCDC,0.5,0,240,30,10,0.01,0.15,1e-05,0.8777613148270703,0.9333333333333332,0.819243893838599,111.26666666666668,0.9333333333333332,0.0666666666666666,18.55522629654141,0.4294551453624041,0.1222386851729295,NP,zero_budget,NP
NO_RANK,DCDC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4402773866468152,1.0,0.4402773866468152,53.63333333333333,2.1333333333333333,0.0,9.189159391630763,0.7338034411420902,0.4664355111276539,CDP,cdp_best,CDP
NO_RANK,DCDC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2371124629859186,0.9666666666666668,0.2292087142197213,28.0,1.9666666666666663,0.0333333333333333,5.078334363357801,0.8776950680855596,0.5449196692957724,CDP,cdp_best,CDP
NO_RANK,DCDC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1372024549907375,1.0,0.1372024549907375,15.866666666666667,1.0,0.0,3.1677987888536534,0.9514419268125516,0.5392484656307891,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCDC,0.5,80,300,30,10,0.01,0.15,1e-05,0.0914194786029194,1.0,0.0914194786029194,10.133333333333333,0.6333333333333333,0.0,2.3164404918820405,0.9781676952467326,0.5047669563317114,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCDC,0.5,100,270,30,10,0.01,0.15,1e-05,0.095541966957019,1.0,0.095541966957019,11.133333333333333,0.5666666666666667,0.0,2.242045570441248,0.9782506438983256,0.4522290165214904,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DCDC,1.0,0,240,30,10,0.01,0.15,1e-05,0.8888096343625732,0.9333333333333332,0.8295556587384016,112.36666666666666,0.7666666666666667,0.0666666666666666,18.776192687251463,0.4222737376643273,0.1111903656374266,NP,zero_budget,NP
NO_RANK,DCDC,1.0,20,270,30,10,0.01,0.15,1e-05,0.3978478669527361,1.0,0.3978478669527361,48.06666666666667,1.9333333333333331,0.0,8.399970325320892,0.7613988864807215,0.5017934442060532,CDP,cdp_best,CDP
NO_RANK,DCDC,1.0,40,270,30,10,0.01,0.15,1e-05,0.2090647047352035,1.0,0.2090647047352035,24.933333333333337,0.9333333333333332,0.0,4.5959129214455015,0.8926442810784224,0.5649537823319976,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1372024549907375,1.0,0.1372024549907375,15.866666666666667,1.0,0.0,3.1677987888536534,0.9514419268125516,0.5392484656307891,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DCDC,1.0,80,300,30,10,0.01,0.15,1e-05,0.0914194786029194,1.0,0.0914194786029194,10.133333333333333,0.6333333333333333,0.0,2.3164404918820405,0.9781676952467326,0.5047669563317114,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DCDC,1.0,100,270,30,10,0.01,0.15,1e-05,0.1062445300902536,1.0,0.1062445300902536,12.466666666666669,0.6333333333333333,0.0,2.381178891173297,0.9726312673023456,0.4468777349548732,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DDAC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8876770229141945,0.9333333333333332,0.8284985547199148,108.8,1.4333333333333331,0.0666666666666666,18.75354045828389,0.4230099351057735,0.1123229770858054,NP,zero_budget,NP
NO_RANK,DDAC,0.25,20,270,30,10,0.01,0.15,1e-05,0.4404529063792736,1.0,0.4404529063792736,51.03333333333333,2.1333333333333333,0.0,9.19242405865449,0.7337056108534722,0.4662892446839387,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDAC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2161000799467961,0.9666666666666668,0.2088967439485696,25.533333333333335,1.1333333333333333,0.0333333333333333,4.716921375084896,0.8920161491596376,0.5599285143237172,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDAC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1370261173238323,1.0,0.1370261173238323,15.866666666666667,0.6,0.0,3.1650126537165515,0.947840115790852,0.5393586766726047,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1285842564987123,1.0,0.1285842564987123,14.166666666666666,0.5666666666666667,0.0,2.851613293581457,0.9548069365309064,0.4841198575007154,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,0.25,100,270,30,10,0.01,0.15,1e-05,0.0950681537881791,1.0,0.0950681537881791,9.4,0.4666666666666667,0.0,2.23588599924633,0.9743327252395751,0.4524659231059103,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_RANK,DDAC,0.5,0,240,30,10,0.01,0.15,1e-05,0.9053636833396144,0.9333333333333332,0.8450061044503067,111.26666666666668,0.9333333333333332,0.0666666666666666,19.10727366679229,0.4115136058292508,0.0946363166603857,NP,zero_budget,NP
NO_RANK,DDAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4340950299124951,0.9666666666666668,0.4196251955820786,52.86666666666667,2.1333333333333333,0.0333333333333333,9.074167556372409,0.7371715638902113,0.4715874750729208,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2455463311611427,0.9333333333333332,0.2291765757503998,29.6,1.5666666666666669,0.0666666666666666,5.223396895971654,0.8721546375026429,0.538895477742041,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1483374725736811,0.9666666666666668,0.1433928901545584,17.4,1.0333333333333334,0.0333333333333333,3.343732066664163,0.942189034746161,0.5322890796414492,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.1051315852442051,1.0,0.1051315852442051,12.033333333333331,0.5666666666666667,0.0,2.513894827516553,0.9691326078493688,0.497149119308775,CDP,switched_with_counterfactual_gain,HYBRID
NO_RANK,DDAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0886467937296965,1.0,0.0886467937296965,9.033333333333331,0.3666666666666666,0.0,2.1524083184860556,0.9885883131736468,0.4556766031351518,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_RANK,DDAC,1.0,0,240,30,10,0.01,0.15,1e-05,0.9119532952619244,0.9333333333333332,0.8511564089111293,112.36666666666666,0.7666666666666667,0.0666666666666666,19.239065905238487,0.4072303580797491,0.0880467047380755,NP,zero_budget,NP
NO_RANK,DDAC,1.0,20,270,30,10,0.01,0.15,1e-05,0.4342074655794393,1.0,0.4342074655794393,49.1,1.9333333333333331,0.0,9.076258859777573,0.7377651473733644,0.4714937786838005,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2897718033927434,1.0,0.2897718033927434,32.93333333333333,1.3,0.0,5.984075018355186,0.8464353682681708,0.507305854719469,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1483374725736811,0.9666666666666668,0.1433928901545584,17.4,1.0333333333333334,0.0333333333333333,3.343732066664163,0.942189034746161,0.5322890796414492,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDAC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1096152840364243,1.0,0.1096152840364243,12.366666666666667,0.6,0.0,2.5784600901245094,0.9676245194416232,0.4946581755353199,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_RANK,DDAC,1.0,100,270,30,10,0.01,0.15,1e-05,0.0926405141531371,1.0,0.0926405141531371,9.1,0.5666666666666667,0.0,2.2043266839907836,0.9765866341762572,0.4536797429234313,PHYSICS,switched_with_counterfactual_gain,PHYSICS
NO_RANK,DDDC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8593424685477076,0.9333333333333332,0.8020529706445271,108.8,1.4333333333333331,0.0666666666666666,18.186849370954153,0.44142739544399,0.1406575314522924,NP,zero_budget,NP
NO_RANK,DDDC,0.25,20,270,30,10,0.01,0.15,1e-05,0.3716991531843978,1.0,0.3716991531843978,43.9,2.066666666666667,0.0,7.913604249229801,0.7783955504301414,0.5235840390130018,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDDC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2020787846300934,1.0,0.2020787846300934,22.6,1.1333333333333333,0.0,4.475755095637607,0.8994262460148139,0.5699437252642189,CDP,cdp_best,CDP_PHYSICS_90
NO_RANK,DDDC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1688822790709076,1.0,0.1688822790709076,18.533333333333335,0.7666666666666667,0.0,3.668340009320341,0.9272310459277548,0.5194485755806827,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,DDDC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1299873921925841,1.0,0.1299873921925841,14.633333333333333,0.6,0.0,2.871818447573212,0.9495290995136488,0.4833403376707865,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDDC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0859119425002266,1.0,0.0859119425002266,11.266666666666667,0.6666666666666666,0.0,2.116855252502946,0.9905172761345856,0.4570440287498867,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_RANK,DDDC,0.5,0,240,30,10,0.01,0.15,1e-05,0.8800048924758471,0.9333333333333332,0.821337899644124,111.26666666666668,0.9333333333333332,0.0666666666666666,18.600097849516946,0.4279968198906995,0.1199951075241529,NP,zero_budget,NP
NO_RANK,DDDC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4552417492074516,0.9666666666666668,0.4400670242338699,57.43333333333333,1.9333333333333331,0.0333333333333333,9.4674965352586,0.7233792068110335,0.4539652089937904,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDDC,0.5,40,300,30,10,0.01,0.15,1e-05,0.2617508014504982,0.9666666666666668,0.2530257747354816,32.46666666666667,1.7,0.0333333333333333,5.502113784948569,0.8618199114047315,0.5273208561067869,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDDC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1563879962762798,0.9666666666666668,0.1511750630670705,17.4,1.0666666666666669,0.0333333333333333,3.4709303411652215,0.937986818896663,0.5272575023273252,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDDC,0.5,80,300,30,10,0.01,0.15,1e-05,0.1234669540476156,1.0,0.1234669540476156,12.666666666666666,0.5333333333333333,0.0,2.777924138285665,0.9610504031992272,0.4869628033068802,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDDC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0858440284800997,1.0,0.0858440284800997,11.433333333333334,0.5666666666666667,0.0,2.115972370241297,0.9905172761345856,0.4570779857599502,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_RANK,DDDC,1.0,0,240,30,10,0.01,0.15,1e-05,0.890455743010455,0.9333333333333332,0.831092026809758,112.36666666666666,0.7666666666666667,0.0666666666666666,18.8091148602091,0.4212037670432043,0.109544256989545,NP,zero_budget,NP
NO_RANK,DDDC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4606177302682251,0.9,0.4145559572414026,59.6,1.6666666666666667,0.1,9.567489782988988,0.7185984753256537,0.449485224776479,CDP,cdp_best,CDP
NO_RANK,DDDC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2684757594592677,1.0,0.2684757594592677,30.233333333333334,1.1333333333333333,0.0,5.617783062699407,0.8589714498560242,0.5225173146719516,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,DDDC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1563879962762798,0.9666666666666668,0.1511750630670705,17.4,1.0666666666666669,0.0333333333333333,3.4709303411652215,0.937986818896663,0.5272575023273252,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDDC,1.0,80,300,30,10,0.01,0.15,1e-05,0.1221051818859278,1.0,0.1221051818859278,12.633333333333333,0.5,0.0,2.7583146191573613,0.9610504031992272,0.4877193433967067,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,DDDC,1.0,100,300,30,10,0.01,0.15,1e-05,0.084491772221439,1.0,0.084491772221439,11.033333333333331,0.6333333333333333,0.0,2.098393038878708,0.9905172761345856,0.4577541138892805,HYBRID,switched_with_counterfactual_gain,HYBRID
NO_RANK,RC,0.25,0,240,30,10,0.01,0.15,1e-05,0.8719624671575457,0.9333333333333332,0.8138316360137093,108.8,1.4333333333333331,0.0666666666666666,18.439249343150912,0.4332243963475953,0.1280375328424542,NP,zero_budget,NP
NO_RANK,RC,0.25,20,240,30,10,0.01,0.15,1e-05,0.380362914461123,1.0,0.380362914461123,45.13333333333333,2.066666666666667,0.0,8.074750208976889,0.7725197696338114,0.516364237949064,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,RC,0.25,40,270,30,10,0.01,0.15,1e-05,0.1922148968441348,1.0,0.1922148968441348,24.3,1.5,0.0,4.30609622571912,0.904759424703752,0.5769893593970465,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,RC,0.25,60,300,30,10,0.01,0.15,1e-05,0.1547553373132131,1.0,0.1547553373132131,18.7,0.6,0.0,3.4451343295487677,0.937521625804376,0.5282779141792416,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,RC,0.25,80,300,30,10,0.01,0.15,1e-05,0.0967007140559092,1.0,0.0967007140559092,11.6,0.7,0.0,2.3924902824050926,0.9712024554455222,0.501832936635606,CDP_PHYSICS_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,0.25,100,300,30,10,0.01,0.15,1e-05,0.0891204823986619,1.0,0.0891204823986619,10.866666666666667,0.5666666666666667,0.0,2.1585662711826057,0.9864556513824552,0.455439758800669,CDP,switched_with_counterfactual_gain,CDP
NO_RANK,RC,0.5,0,240,30,10,0.01,0.15,1e-05,0.8916214959425546,0.9333333333333332,0.8321800628797176,111.26666666666668,0.9333333333333332,0.0666666666666666,18.832429918851098,0.4204460276373394,0.1083785040574454,NP,zero_budget,NP
NO_RANK,RC,0.5,20,300,30,10,0.01,0.15,1e-05,0.4299074527179989,0.8666666666666667,0.3725864590222658,61.5,2.0,0.1333333333333333,8.99627862055478,0.737893489066634,0.4750771227350009,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,RC,0.5,40,300,30,10,0.01,0.15,1e-05,0.1950130788398633,1.0,0.1950130788398633,24.133333333333333,1.3666666666666667,0.0,4.35422495604565,0.9048695130704169,0.5749906579715263,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1302435332941768,0.9666666666666668,0.125902082184371,15.366666666666667,0.7333333333333333,0.0333333333333333,3.057847826047996,0.9522252300308212,0.5435977916911394,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,0.5,80,300,30,10,0.01,0.15,1e-05,0.0990273260560165,1.0,0.0990273260560165,11.433333333333334,0.7666666666666667,0.0,2.425993495206639,0.9726147495318588,0.500540374413324,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0838901063355574,1.0,0.0838901063355574,10.233333333333333,0.5666666666666667,0.0,2.0905713823622474,0.9886856148905288,0.4580549468322212,CDP,cdp_best,CDP
NO_RANK,RC,1.0,0,240,30,10,0.01,0.15,1e-05,0.8980411717440038,0.9333333333333332,0.8381717602944035,112.36666666666666,0.7666666666666667,0.0666666666666666,18.960823434880076,0.4162732383663975,0.1019588282559962,NP,zero_budget,NP
NO_RANK,RC,1.0,20,270,30,10,0.01,0.15,1e-05,0.4015980046987348,1.0,0.4015980046987348,47.86666666666667,2.3333333333333335,0.0,8.46972288739647,0.7589612969458224,0.498668329417721,CDP,switched_with_counterfactual_gain,CDP_PHYSICS_90
NO_RANK,RC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2700111205828354,1.0,0.2700111205828354,32.56666666666667,1.3,0.0,5.644191274024769,0.8609055251227081,0.5214206281551176,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,1.0,60,300,30,10,0.01,0.15,1e-05,0.1302435332941768,0.9666666666666668,0.125902082184371,15.366666666666667,0.7333333333333333,0.0333333333333333,3.057847826047996,0.9522252300308212,0.5435977916911394,CDP,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,1.0,80,300,30,10,0.01,0.15,1e-05,0.0986465517867358,1.0,0.0986465517867358,11.4,0.6333333333333333,0.0,2.4205103457289963,0.9726147495318588,0.5007519156740355,CDP_PDP_90,switched_with_counterfactual_gain,CDP_PDP_90
NO_RANK,RC,1.0,100,300,30,10,0.01,0.15,1e-05,0.0895027748280622,1.0,0.0895027748280622,10.7,0.5666666666666667,0.0,2.1635360727648103,0.9881157116463672,0.4552486125859689,CDP,switched_with_counterfactual_gain,CDP
NO_SAFE_GUARD,DCAC,0.25,0,210,30,10,0.01,0.15,1e-05,0.8799814768250853,0.9666666666666668,0.8506487609309158,102.56666666666666,1.9333333333333331,0.0333333333333333,18.59962953650171,0.4280120400636945,0.1200185231749147,NP,zero_budget,NP
NO_SAFE_GUARD,DCAC,0.25,20,300,30,10,0.01,0.15,1e-05,0.4681416484059486,0.9666666666666668,0.4525369267924169,55.56666666666667,1.9,0.0333333333333333,9.707434660350646,0.7149863878507093,0.4432152929950428,CDP,no_safe_guard_or_direct_best,CDP
NO_SAFE_GUARD,DCAC,0.25,40,300,30,10,0.01,0.15,1e-05,0.2244050616159484,0.9666666666666668,0.2169248928954168,27.1,1.2,0.0333333333333333,4.859767059794313,0.8841341687462235,0.5539963845600367,CDP_PHYSICS_90,no_safe_guard_or_direct_best,CDP_PHYSICS_90
NO_SAFE_GUARD,DCAC,0.25,60,180,30,10,0.01,0.15,1e-05,0.0805049963997865,1.0,0.0805049963997865,9.533333333333331,0.3333333333333333,0.0,2.2719789431166277,0.9768837977008988,0.5746843772501333,CDP,no_safe_guard_or_direct_best,CDP
NO_SAFE_GUARD,DCAC,0.25,80,300,30,10,0.01,0.15,1e-05,0.1120003099068065,1.0,0.1120003099068065,12.933333333333334,0.5,0.0,2.6128044626580142,0.9738197194220454,0.4933331611628853,HYBRID,no_safe_guard_or_direct_best,HYBRID
NO_SAFE_GUARD,DCAC,0.25,100,300,30,10,0.01,0.15,1e-05,0.1083248140155273,1.0,0.1083248140155273,12.2,0.7,0.0,2.408222582201856,0.9788987453958952,0.4458375929922364,RANK_ENSEMBLE,no_safe_guard_or_direct_best,RANK_ENSEMBLE
NO_SAFE_GUARD,DCAC,0.5,0,180,30,10,0.01,0.15,1e-05,0.8806164692610332,1.0,0.8806164692610332,99.16666666666669,2.1333333333333333,0.0,18.612329385220665,0.4275992949803283,0.1193835307389667,NP,zero_budget,NP
NO_SAFE_GUARD,DCAC,0.5,20,300,30,10,0.01,0.15,1e-05,0.405249404500472,0.9333333333333332,0.3782327775337739,48.233333333333334,1.9666666666666663,0.0666666666666666,8.537638923708782,0.755205054811692,0.4956254962496065,CDP_PHYSICS_90,no_safe_guard_or_direct_best,CDP_PHYSICS_90
NO_SAFE_GUARD,DCAC,0.5,40,300,30,10,0.01,0.15,1e-05,0.1866837010172224,0.9666666666666668,0.180460910983315,22.1,1.3666666666666667,0.0333333333333333,4.210959657496225,0.9095883442690096,0.5809402135591267,CDP_PDP_90,no_safe_guard_or_direct_best,CDP_PDP_90
NO_SAFE_GUARD,DCAC,0.5,60,300,30,10,0.01,0.15,1e-05,0.1158185731600794,0.9666666666666668,0.1119579540547434,14.433333333333334,1.3,0.0333333333333333,2.8299334559292557,0.954562590332516,0.5526133917749504,RANK_ENSEMBLE,no_safe_guard_or_direct_best,RANK_ENSEMBLE
NO_SAFE_GUARD,DCAC,0.5,80,300,30,10,0.01,0.15,1e-05,0.095145501497803,1.0,0.095145501497803,10.6,0.7666666666666667,0.0,2.3700952215683633,0.9802868851109529,0.5026969436123315,RANK_ENSEMBLE,no_safe_guard_or_direct_best,RANK_ENSEMBLE
NO_SAFE_GUARD,DCAC,0.5,100,300,30,10,0.01,0.15,1e-05,0.0991247544832933,0.9666666666666668,0.0958205960005169,13.0,0.6,0.0333333333333333,2.2886218082828136,0.979731921855558,0.4504376227583533,RANK_ENSEMBLE,no_safe_guard_or_direct_best,RANK_ENSEMBLE
NO_SAFE_GUARD,DCAC,1.0,0,180,30,10,0.01,0.15,1e-05,0.9036307061204082,1.0,0.9036307061204082,101.93333333333334,2.3333333333333335,0.0,19.072614122408165,0.4126400410217346,0.0963692938795917,NP,zero_budget,NP
NO_SAFE_GUARD,DCAC,1.0,20,300,30,10,0.01,0.15,1e-05,0.4181506705237459,0.9666666666666668,0.404212314839621,49.43333333333333,1.8333333333333333,0.0333333333333333,8.777602471741677,0.7475353974928985,0.4848744412302118,CDP_PHYSICS_90,no_safe_guard_or_direct_best,CDP_PHYSICS_90
NO_SAFE_GUARD,DCAC,1.0,40,300,30,10,0.01,0.15,1e-05,0.2486925792046424,0.9666666666666668,0.2404028265644876,30.5,1.3666666666666667,0.0333333333333333,5.27751236231985,0.8727388399881909,0.5366481577109697,CDP_PHYSICS_90,no_safe_guard_or_direct_best,CDP_PHYSICS_90
